x,y,u_displacement,v_displacement
245,110,2.19712,0.914796
248,110,2.19755,1.02229
251,110,2.18926,1.14032
254,110,2.17908,1.23639
257,110,2.15885,1.32157
260,110,2.16383,1.42634
263,110,2.15879,1.50619
266,110,2.14855,1.57627
269,110,2.15936,1.65793
272,110,2.16137,1.73054
275,110,2.15801,1.78092
278,110,2.14719,1.81329
281,110,2.17516,1.86398
284,110,2.17737,1.92219
14,113,2.02482,1.89295
17,113,2.01123,1.8238
20,113,1.99487,1.78904
23,113,2.01553,1.73294
26,113,2.02298,1.66029
29,113,2.01586,1.60348
32,113,2.01097,1.53253
35,113,2.01367,1.43922
38,113,2.02581,1.35807
41,113,2.04437,1.2457
44,113,2.03796,1.14966
47,113,2.05273,1.0347
50,113,2.04414,0.921073
53,113,2.07038,0.806661
56,113,2.059,0.684329
59,113,2.07175,0.572035
62,113,2.05647,0.448733
65,113,2.08225,0.309001
68,113,2.08351,0.171618
71,113,2.10294,0.0369323
74,113,2.10442,-0.0677389
77,113,2.11415,-0.185062
80,113,2.10369,-0.287239
83,113,2.11346,-0.414159
86,113,2.11933,-0.544247
89,113,2.11705,-0.676803
92,113,2.12474,-0.791197
95,113,2.12322,-0.915984
98,113,2.1366,-1.05056
101,113,2.14306,-1.15234
104,113,2.14904,-1.2157
107,113,2.14518,-1.31171
110,113,2.13686,-1.40045
113,113,2.17242,-1.48967
116,113,2.15465,-1.57182
119,113,2.15453,-1.62453
122,113,2.15926,-1.70728
125,113,2.15673,-1.77975
128,113,2.16955,-1.84041
131,113,2.17406,-1.88622
134,113,2.17866,-1.90973
137,113,2.17907,-1.94782
140,113,2.19437,-1.98698
143,113,2.18913,-2.00103
146,113,2.19166,-1.99779
149,113,2.19826,-2.00563
152,113,2.18922,-2.00607
155,113,2.19418,-1.97628
158,113,2.18945,-1.95238
161,113,2.18985,-1.90966
164,113,2.19305,-1.89211
167,113,2.18691,-1.8503
170,113,2.20417,-1.78615
173,113,2.19746,-1.7328
176,113,2.18767,-1.69122
179,113,2.17605,-1.58007
182,113,2.2075,-1.50513
185,113,2.18321,-1.43378
188,113,2.1744,-1.32832
191,113,2.16793,-1.22997
194,113,2.15268,-1.12955
197,113,2.1407,-1.02454
200,113,2.13291,-0.913231
203,113,2.12324,-0.818052
206,113,2.1202,-0.671685
209,113,2.11037,-0.554888
212,113,2.1216,-0.438775
215,113,2.09988,-0.344804
218,113,2.08206,-0.215237
221,113,2.10297,-0.0822035
224,113,2.08024,0.053295
227,113,2.0936,0.174273
230,113,2.08846,0.288162
233,113,2.06131,0.42164
236,113,2.06174,0.549855
239,113,2.07179,0.666533
242,113,2.05534,0.789083
245,113,2.03991,0.894824
248,113,2.04905,1.00198
251,113,2.04608,1.12503
254,113,2.0526,1.23921
257,113,2.03428,1.33551
260,113,2.02917,1.43897
263,113,2.02705,1.51747
266,113,2.02865,1.57621
269,113,2.03212,1.6597
272,113,2.02784,1.72231
275,113,2.03149,1.76953
278,113,2.02642,1.81867
281,113,2.05622,1.88577
284,113,2.03491,1.93553
14,116,1.8648,1.90229
17,116,1.8592,1.84367
20,116,1.84521,1.81735
23,116,1.85133,1.76133
26,116,1.87481,1.6851
29,116,1.88081,1.6074
32,116,1.87614,1.532
35,116,1.87213,1.43092
38,116,1.87996,1.35062
41,116,1.88148,1.26248
44,116,1.89022,1.17068
47,116,1.92022,1.06819
50,116,1.91236,0.939916
53,116,1.93829,0.812727
56,116,1.92551,0.696349
59,116,1.93746,0.571019
62,116,1.92203,0.442725
65,116,1.93292,0.313515
68,116,1.93346,0.178201
71,116,1.96555,0.0658316
74,116,1.97561,-0.0419252
77,116,1.97295,-0.163134
80,116,1.97483,-0.286297
83,116,1.98087,-0.41039
86,116,1.99253,-0.5237
89,116,1.98187,-0.662794
92,116,1.98404,-0.778287
95,116,1.98847,-0.901084
98,116,2.00384,-1.02807
101,116,2.00522,-1.13624
104,116,2.01064,-1.225
107,116,2.01882,-1.31443
110,116,2.01343,-1.39358
113,116,2.05383,-1.4884
116,116,2.03371,-1.57209
119,116,2.0251,-1.63374
122,116,2.02096,-1.70621
125,116,2.01077,-1.76846
128,116,2.037,-1.82624
131,116,2.04246,-1.87745
134,116,2.04496,-1.92013
137,116,2.04336,-1.95657
140,116,2.05895,-1.98469
143,116,2.05902,-2.00068
146,116,2.05548,-2.00912
149,116,2.06335,-2.00939
152,116,2.05755,-1.98881
155,116,2.06963,-1.97402
158,116,2.05297,-1.9488
161,116,2.05923,-1.90311
164,116,2.05627,-1.87143
167,116,2.05679,-1.847
170,116,2.06282,-1.7816
173,116,2.06291,-1.71883
176,116,2.05367,-1.66843
179,116,2.04026,-1.57248
182,116,2.06578,-1.4902
185,116,2.03709,-1.4113
188,116,2.03522,-1.31105
191,116,2.03723,-1.22844
194,116,2.00867,-1.1436
197,116,2.005,-1.03932
200,116,2.00086,-0.920805
203,116,2.00495,-0.821542
206,116,1.99558,-0.675947
209,116,1.98425,-0.562712
212,116,1.9837,-0.451903
215,116,1.96513,-0.351816
218,116,1.96283,-0.231205
221,116,1.96463,-0.0850621
224,116,1.95255,0.0590985
227,116,1.96339,0.179965
230,116,1.95112,0.293951
233,116,1.92956,0.424819
236,116,1.9188,0.537989
239,116,1.92704,0.649235
242,116,1.92242,0.763239
245,116,1.91456,0.881933
248,116,1.92464,1.00842
251,116,1.92651,1.14008
254,116,1.91434,1.24095
257,116,1.89641,1.3243
260,116,1.90065,1.41936
263,116,1.88398,1.49235
266,116,1.88972,1.55695
269,116,1.88379,1.64295
272,116,1.87768,1.70712
275,116,1.87821,1.77368
278,116,1.88072,1.81528
281,116,1.90177,1.85969
284,116,1.90818,1.90227
14,119,1.71782,1.9093
17,119,1.708,1.84966
20,119,1.72459,1.8013
23,119,1.73276,1.74306
26,119,1.74431,1.66943
29,119,1.73829,1.59828
32,119,1.73916,1.53263
35,119,1.72486,1.4456
38,119,1.74304,1.34991
41,119,1.73505,1.25112
44,119,1.75211,1.14603
47,119,1.76844,1.04735
50,119,1.76395,0.929445
53,119,1.78346,0.81194
56,119,1.7725,0.694973
59,119,1.77635,0.576186
62,119,1.78199,0.45747
65,119,1.78637,0.320761
68,119,1.79955,0.197151
71,119,1.82288,0.0666081
74,119,1.8315,-0.0545311
77,119,1.82451,-0.16537
80,119,1.82286,-0.285316
83,119,1.83737,-0.410293
86,119,1.85208,-0.524279
89,119,1.83849,-0.658139
92,119,1.8444,-0.769886
95,119,1.85085,-0.891568
98,119,1.8644,-1.03726
101,119,1.86666,-1.13378
104,119,1.86408,-1.22614
107,119,1.86369,-1.30366
110,119,1.8796,-1.38389
113,119,1.90354,-1.47999
116,119,1.88863,-1.56616
119,119,1.88876,-1.63649
122,119,1.88295,-1.71431
125,119,1.87796,-1.76665
128,119,1.89193,-1.84217
131,119,1.89979,-1.87875
134,119,1.89677,-1.91752
137,119,1.90394,-1.9473
140,119,1.92114,-1.98197
143,119,1.93539,-1.99402
146,119,1.91754,-2.00251
149,119,1.92537,-1.99901
152,119,1.92036,-1.98791
155,119,1.92196,-1.97747
158,119,1.90946,-1.95943
161,119,1.891,-1.92612
164,119,1.90253,-1.8866
167,119,1.90152,-1.85479
170,119,1.91035,-1.78248
173,119,1.90733,-1.72389
176,119,1.91022,-1.67368
179,119,1.894,-1.59503
182,119,1.90435,-1.52145
185,119,1.88149,-1.44581
188,119,1.88768,-1.33783
191,119,1.90922,-1.22739
194,119,1.87962,-1.13307
197,119,1.86974,-1.03314
200,119,1.86734,-0.922752
203,119,1.86121,-0.808157
206,119,1.85304,-0.677047
209,119,1.84636,-0.571564
212,119,1.83579,-0.457286
215,119,1.83019,-0.34416
218,119,1.8295,-0.23166
221,119,1.8273,-0.0867857
224,119,1.81746,0.03097
227,119,1.81093,0.150379
230,119,1.79635,0.275415
233,119,1.78719,0.401283
236,119,1.78544,0.524697
239,119,1.78043,0.638274
242,119,1.77787,0.771058
245,119,1.7652,0.887965
248,119,1.76938,0.997045
251,119,1.77775,1.09376
254,119,1.74053,1.20197
257,119,1.7298,1.30575
260,119,1.73786,1.39373
263,119,1.72338,1.49008
266,119,1.73735,1.57745
269,119,1.72735,1.64656
272,119,1.71611,1.69873
275,119,1.71503,1.7484
278,119,1.70832,1.78226
281,119,1.73389,1.8437
284,119,1.7229,1.90284
14,122,1.56273,1.89048
17,122,1.55807,1.85378
20,122,1.5481,1.80562
23,122,1.56685,1.75531
26,122,1.56937,1.69668
29,122,1.5646,1.61789
32,122,1.56606,1.54752
35,122,1.55924,1.45216
38,122,1.57877,1.35373
41,122,1.58912,1.2717
44,122,1.58738,1.16641
47,122,1.60378,1.07025
50,122,1.60969,0.956639
53,122,1.62767,0.854063
56,122,1.62808,0.711253
59,122,1.62491,0.584114
62,122,1.63344,0.468623
65,122,1.64463,0.333269
68,122,1.64527,0.21248
71,122,1.66168,0.0890728
74,122,1.65569,-0.0203571
77,122,1.66947,-0.152087
80,122,1.67429,-0.263737
83,122,1.68266,-0.384722
86,122,1.6923,-0.526278
89,122,1.68801,-0.651603
92,122,1.69027,-0.767871
95,122,1.68963,-0.886543
98,122,1.70686,-1.01124
101,122,1.71497,-1.10317
104,122,1.74183,-1.18829
107,122,1.73243,-1.27166
110,122,1.75665,-1.3573
113,122,1.77123,-1.46342
116,122,1.73704,-1.54768
119,122,1.75276,-1.62129
122,122,1.74449,-1.6973
125,122,1.74936,-1.74741
128,122,1.75356,-1.80722
131,122,1.7582,-1.86224
134,122,1.75943,-1.90034
137,122,1.74865,-1.9362
140,122,1.76347,-1.97244
143,122,1.77421,-1.98623
146,122,1.76814,-1.99982
149,122,1.7699,-1.99703
152,122,1.76939,-1.99559
155,122,1.7726,-1.9802
158,122,1.76637,-1.95567
161,122,1.75066,-1.91841
164,122,1.75414,-1.88328
167,122,1.74685,-1.86277
170,122,1.74844,-1.79796
173,122,1.74517,-1.73172
176,122,1.75094,-1.66707
179,122,1.75122,-1.59875
182,122,1.74381,-1.51721
185,122,1.72647,-1.44396
188,122,1.72773,-1.32892
191,122,1.74262,-1.24437
194,122,1.72037,-1.15837
197,122,1.72089,-1.0473
200,122,1.71241,-0.92965
203,122,1.70059,-0.817044
206,122,1.69183,-0.690137
209,122,1.671,-0.575638
212,122,1.66393,-0.45144
215,122,1.6768,-0.329612
218,122,1.68174,-0.226296
221,122,1.67045,-0.0912937
224,122,1.64849,0.029668
227,122,1.64653,0.146144
230,122,1.64545,0.282046
233,122,1.62661,0.419945
236,122,1.62326,0.546935
239,122,1.60856,0.66365
242,122,1.61585,0.783297
245,122,1.61182,0.880456
248,122,1.61046,0.983345
251,122,1.61146,1.09452
254,122,1.59825,1.20404
257,122,1.58918,1.30696
260,122,1.58652,1.3964
263,122,1.57233,1.47751
266,122,1.58323,1.55506
269,122,1.57189,1.61962
272,122,1.56957,1.68661
275,122,1.56887,1.74391
278,122,1.54737,1.77579
281,122,1.57061,1.8404
284,122,1.56162,1.89836
14,125,1.39631,1.89326
17,125,1.39535,1.86946
20,125,1.40262,1.80493
23,125,1.41058,1.75371
26,125,1.40692,1.69052
29,125,1.42151,1.61854
32,125,1.409,1.55901
35,125,1.40793,1.4717
38,125,1.41468,1.36668
41,125,1.44067,1.27851
44,125,1.44287,1.174
47,125,1.45008,1.05753
50,125,1.46953,0.966284
53,125,1.48857,0.867047
56,125,1.48308,0.725602
59,125,1.47977,0.595403
62,125,1.48394,0.473228
65,125,1.49344,0.340299
68,125,1.49478,0.218554
71,125,1.51449,0.100609
74,125,1.49997,-0.0127904
77,125,1.51652,-0.140598
80,125,1.5138,-0.256181
83,125,1.52401,-0.378866
86,125,1.52959,-0.516455
89,125,1.53762,-0.635973
92,125,1.52995,-0.754665
95,125,1.52387,-0.885068
98,125,1.53849,-0.997266
101,125,1.54737,-1.09098
104,125,1.5801,-1.19781
107,125,1.57485,-1.28422
110,125,1.58303,-1.35375
113,125,1.6075,-1.46947
116,125,1.59009,-1.55154
119,125,1.59805,-1.62898
122,125,1.56833,-1.70924
125,125,1.58338,-1.74076
128,125,1.59831,-1.82396
131,125,1.60295,-1.87719
134,125,1.60845,-1.90323
137,125,1.61462,-1.93867
140,125,1.61103,-1.98182
143,125,1.61094,-1.99854
146,125,1.59718,-2.00535
149,125,1.60864,-1.99897
152,125,1.60386,-1.99096
155,125,1.60683,-1.97825
158,125,1.6087,-1.95222
161,125,1.60467,-1.93227
164,125,1.61231,-1.8844
167,125,1.6026,-1.86051
170,125,1.59612,-1.80896
173,125,1.59757,-1.74889
176,125,1.60293,-1.68382
179,125,1.59245,-1.62102
182,125,1.57556,-1.53743
185,125,1.57903,-1.45134
188,125,1.55831,-1.36404
191,125,1.58787,-1.25443
194,125,1.56897,-1.16432
197,125,1.56387,-1.06287
200,125,1.55526,-0.953433
203,125,1.5482,-0.8439
206,125,1.53189,-0.724314
209,125,1.5226,-0.601433
212,125,1.50666,-0.48279
215,125,1.51144,-0.358033
218,125,1.52183,-0.250583
221,125,1.52634,-0.136301
224,125,1.50966,-0.00843671
227,125,1.49499,0.117256
230,125,1.48189,0.246429
233,125,1.47683,0.381399
236,125,1.46841,0.507307
239,125,1.45637,0.627719
242,125,1.46239,0.738615
245,125,1.45572,0.841159
248,125,1.46365,0.963056
251,125,1.44898,1.0854
254,125,1.42633,1.2186
257,125,1.40225,1.31029
260,125,1.41587,1.38669
263,125,1.412,1.48174
266,125,1.41781,1.56011
269,125,1.40872,1.62603
272,125,1.40586,1.69023
275,125,1.4198,1.76085
278,125,1.3751,1.79754
281,125,1.39007,1.85438
284,125,1.38641,1.91356
14,128,1.22424,1.87874
17,128,1.22584,1.86773
20,128,1.22302,1.82482
23,128,1.20472,1.77636
26,128,1.22415,1.71226
29,128,1.24434,1.63494
32,128,1.25125,1.56132
35,128,1.25614,1.47277
38,128,1.25417,1.37335
41,128,1.27226,1.28106
44,128,1.27823,1.18502
47,128,1.27577,1.07178
50,128,1.29098,0.974737
53,128,1.30237,0.866736
56,128,1.30771,0.724659
59,128,1.30267,0.609634
62,128,1.30083,0.487841
65,128,1.31236,0.346765
68,128,1.31428,0.207121
71,128,1.33472,0.0839274
74,128,1.33123,-0.0175783
77,128,1.33837,-0.13923
80,128,1.34515,-0.257314
83,128,1.34957,-0.372911
86,128,1.35551,-0.505327
89,128,1.36138,-0.633779
92,128,1.37514,-0.756977
95,128,1.36898,-0.878678
98,128,1.37889,-0.990667
101,128,1.3837,-1.0858
104,128,1.39739,-1.17663
107,128,1.3991,-1.27224
110,128,1.41826,-1.35277
113,128,1.41939,-1.45611
116,128,1.41923,-1.53932
119,128,1.45371,-1.61828
122,128,1.42387,-1.67861
125,128,1.41618,-1.73829
128,128,1.44105,-1.79681
131,128,1.43,-1.84946
134,128,1.4478,-1.89582
137,128,1.44986,-1.93615
140,128,1.45615,-1.96682
143,128,1.44498,-1.99156
146,128,1.44907,-1.99941
149,128,1.44642,-1.99354
152,128,1.44107,-1.98056
155,128,1.43767,-1.96267
158,128,1.43601,-1.93874
161,128,1.43043,-1.92728
164,128,1.4218,-1.8957
167,128,1.42211,-1.86765
170,128,1.42064,-1.81741
173,128,1.41805,-1.75733
176,128,1.43457,-1.68821
179,128,1.42229,-1.60697
182,128,1.41572,-1.52924
185,128,1.40661,-1.44738
188,128,1.38977,-1.36384
191,128,1.41426,-1.25771
194,128,1.38606,-1.1616
197,128,1.39275,-1.06453
200,128,1.39337,-0.941329
203,128,1.39636,-0.836273
206,128,1.3827,-0.721033
209,128,1.37253,-0.608023
212,128,1.36052,-0.468295
215,128,1.33954,-0.346091
218,128,1.35756,-0.223076
221,128,1.34428,-0.116535
224,128,1.32523,0.0102784
227,128,1.32009,0.117844
230,128,1.31537,0.2538
233,128,1.30226,0.377917
236,128,1.29781,0.508964
239,128,1.29549,0.636694
242,128,1.2959,0.748655
245,128,1.29184,0.870091
248,128,1.29216,0.980882
251,128,1.27573,1.07786
254,128,1.25301,1.193
257,128,1.24993,1.30243
260,128,1.24641,1.37174
263,128,1.25183,1.46887
266,128,1.25377,1.55097
269,128,1.24356,1.61988
272,128,1.24662,1.69374
275,128,1.23864,1.75323
278,128,1.2002,1.79275
281,128,1.20617,1.84666
284,128,1.20626,1.91356
14,131,1.05218,1.89914
17,131,1.05344,1.86873
20,131,1.05467,1.82545
23,131,1.04767,1.75984
26,131,1.04805,1.70414
29,131,1.06404,1.62599
32,131,1.05936,1.5631
35,131,1.06283,1.47325
38,131,1.07869,1.37409
41,131,1.09947,1.28631
44,131,1.09656,1.17808
47,131,1.09783,1.06227
50,131,1.11175,0.977001
53,131,1.13367,0.886204
56,131,1.1265,0.734791
59,131,1.12365,0.616364
62,131,1.12199,0.495338
65,131,1.15062,0.365684
68,131,1.15375,0.23133
71,131,1.16316,0.117714
74,131,1.17587,0.00394167
77,131,1.18492,-0.114088
80,131,1.16959,-0.229919
83,131,1.16636,-0.367335
86,131,1.19605,-0.492949
89,131,1.19496,-0.608282
92,131,1.21261,-0.715765
95,131,1.19656,-0.850556
98,131,1.20528,-0.968451
101,131,1.21034,-1.06854
104,131,1.23241,-1.17399
107,131,1.22962,-1.26805
110,131,1.24259,-1.35171
113,131,1.25159,-1.44552
116,131,1.26896,-1.50096
119,131,1.26892,-1.59003
122,131,1.24714,-1.68414
125,131,1.2434,-1.7378
128,131,1.2615,-1.80093
131,131,1.25745,-1.8522
134,131,1.26928,-1.89175
137,131,1.27456,-1.92972
140,131,1.2823,-1.96797
143,131,1.26645,-1.99285
146,131,1.26923,-1.99915
149,131,1.27039,-2.00071
152,131,1.27303,-1.98755
155,131,1.27026,-1.97013
158,131,1.26529,-1.95732
161,131,1.27239,-1.93432
164,131,1.26768,-1.90747
167,131,1.26157,-1.87434
170,131,1.26549,-1.80526
173,131,1.25073,-1.76744
176,131,1.26406,-1.69095
179,131,1.24677,-1.61371
182,131,1.25027,-1.53597
185,131,1.2325,-1.46171
188,131,1.21884,-1.37871
191,131,1.25245,-1.27541
194,131,1.21801,-1.17652
197,131,1.21631,-1.07636
200,131,1.20926,-0.973135
203,131,1.20675,-0.857012
206,131,1.2,-0.736004
209,131,1.19108,-0.625975
212,131,1.19523,-0.490551
215,131,1.16309,-0.379132
218,131,1.1944,-0.242275
221,131,1.18577,-0.121583
224,131,1.17329,-0.00840449
227,131,1.16569,0.108117
230,131,1.16216,0.237291
233,131,1.13778,0.368885
236,131,1.13405,0.499101
239,131,1.12573,0.621362
242,131,1.11974,0.726139
245,131,1.11116,0.843636
248,131,1.11888,0.945677
251,131,1.1094,1.05413
254,131,1.08715,1.16984
257,131,1.07914,1.28762
260,131,1.06962,1.36302
263,131,1.06817,1.46482
266,131,1.07134,1.53575
269,131,1.06313,1.59693
272,131,1.05284,1.66284
275,131,1.05148,1.73871
278,131,1.02722,1.78764
281,131,1.0386,1.85897
284,131,1.03708,1.91643
14,134,0.876193,1.8947
17,134,0.870256,1.85109
20,134,0.870363,1.81517
23,134,0.875241,1.75262
26,134,0.884904,1.69307
29,134,0.890017,1.62791
32,134,0.890458,1.5525
35,134,0.88696,1.4633
38,134,0.903048,1.37212
41,134,0.914926,1.2783
44,134,0.920515,1.16281
47,134,0.927384,1.06212
50,134,0.938763,0.973198
53,134,0.961717,0.869146
56,134,0.951133,0.748606
59,134,0.945897,0.62619
62,134,0.950936,0.497048
65,134,0.965466,0.365253
68,134,0.975856,0.218501
71,134,0.988791,0.104912
74,134,0.99444,0.00800873
77,134,1.01705,-0.122608
80,134,1.01088,-0.234699
83,134,1.00558,-0.360406
86,134,1.02235,-0.492127
89,134,1.01879,-0.617257
92,134,1.02667,-0.733184
95,134,1.03599,-0.872147
98,134,1.04308,-0.974357
101,134,1.05744,-1.07509
104,134,1.0768,-1.18054
107,134,1.07246,-1.28108
110,134,1.06299,-1.37665
113,134,1.07416,-1.47053
116,134,1.08113,-1.5441
119,134,1.08526,-1.61725
122,134,1.08781,-1.69291
125,134,1.08568,-1.74156
128,134,1.08258,-1.80095
131,134,1.0857,-1.86508
134,134,1.09967,-1.90232
137,134,1.0907,-1.93907
140,134,1.10309,-1.98158
143,134,1.10251,-1.99295
146,134,1.09383,-1.99528
149,134,1.09356,-2.00802
152,134,1.09803,-1.99648
155,134,1.09627,-1.98456
158,134,1.08924,-1.9638
161,134,1.09158,-1.93743
164,134,1.0988,-1.9071
167,134,1.08885,-1.87924
170,134,1.08894,-1.81009
173,134,1.05894,-1.77511
176,134,1.08048,-1.70348
179,134,1.06854,-1.6178
182,134,1.07437,-1.53493
185,134,1.06139,-1.46149
188,134,1.0469,-1.38025
191,134,1.07773,-1.28418
194,134,1.0392,-1.19202
197,134,1.0414,-1.08779
200,134,1.03123,-0.977338
203,134,1.04339,-0.868952
206,134,1.02995,-0.727768
209,134,1.02161,-0.632405
212,134,1.02448,-0.503196
215,134,0.991732,-0.391969
218,134,1.01897,-0.262661
221,134,1.0113,-0.127721
224,134,1.00218,-0.0027646
227,134,0.987169,0.112276
230,134,0.977582,0.2385
233,134,0.954084,0.371662
236,134,0.956366,0.485721
239,134,0.936116,0.606376
242,134,0.933193,0.711083
245,134,0.926954,0.847003
248,134,0.934786,0.961705
251,134,0.918808,1.07147
254,134,0.903608,1.1686
257,134,0.904401,1.28137
260,134,0.892292,1.36354
263,134,0.896108,1.46433
266,134,0.889486,1.54848
269,134,0.881602,1.61621
272,134,0.873097,1.6795
275,134,0.875014,1.74867
278,134,0.851153,1.79186
281,134,0.869766,1.86773
284,134,0.871575,1.92786
14,137,0.684412,1.91621
17,137,0.677235,1.86272
20,137,0.708729,1.82476
23,137,0.708927,1.76152
26,137,0.724111,1.69436
29,137,0.701489,1.62509
32,137,0.708444,1.55579
35,137,0.696421,1.47044
38,137,0.704729,1.39094
41,137,0.728672,1.2857
44,137,0.74126,1.17583
47,137,0.750187,1.07823
50,137,0.746704,0.96138
53,137,0.760098,0.840444
56,137,0.745453,0.726717
59,137,0.758609,0.614253
62,137,0.773782,0.50399
65,137,0.789729,0.377604
68,137,0.783995,0.253592
71,137,0.80514,0.125554
74,137,0.799811,0.00412151
77,137,0.829274,-0.134991
80,137,0.819388,-0.246215
83,137,0.821878,-0.362728
86,137,0.839155,-0.488337
89,137,0.834886,-0.602992
92,137,0.838723,-0.703765
95,137,0.848005,-0.841417
98,137,0.847,-0.956721
101,137,0.87356,-1.09445
104,137,0.883152,-1.17933
107,137,0.889241,-1.28099
110,137,0.883578,-1.36204
113,137,0.901682,-1.4433
116,137,0.903857,-1.53211
119,137,0.900355,-1.60502
122,137,0.902924,-1.68902
125,137,0.897892,-1.75218
128,137,0.900339,-1.81963
131,137,0.933023,-1.86779
134,137,0.921686,-1.9002
137,137,0.910747,-1.93571
140,137,0.929054,-1.99372
143,137,0.922137,-1.99751
146,137,0.91339,-2.00186
149,137,0.919515,-2.00779
152,137,0.919072,-1.99248
155,137,0.924586,-1.98269
158,137,0.921037,-1.96814
161,137,0.918238,-1.94233
164,137,0.928139,-1.92372
167,137,0.923994,-1.88133
170,137,0.923125,-1.81829
173,137,0.901274,-1.7587
176,137,0.926845,-1.70095
179,137,0.906755,-1.60891
182,137,0.908173,-1.53721
185,137,0.89519,-1.46473
188,137,0.879045,-1.38224
191,137,0.903388,-1.28858
194,137,0.869196,-1.19225
197,137,0.86714,-1.09329
200,137,0.851348,-0.991037
203,137,0.8658,-0.880823
206,137,0.842034,-0.732882
209,137,0.835246,-0.620913
212,137,0.844751,-0.50739
215,137,0.815481,-0.410915
218,137,0.826035,-0.276187
221,137,0.835884,-0.140723
224,137,0.816002,-0.0132746
227,137,0.813807,0.106987
230,137,0.783121,0.231629
233,137,0.76841,0.362507
236,137,0.767626,0.488807
239,137,0.758339,0.602816
242,137,0.750144,0.709905
245,137,0.738396,0.830302
248,137,0.744047,0.932737
251,137,0.73716,1.05728
254,137,0.724651,1.15624
257,137,0.717657,1.26759
260,137,0.732176,1.3511
263,137,0.724051,1.45376
266,137,0.710284,1.53594
269,137,0.710286,1.60334
272,137,0.689697,1.66516
275,137,0.686138,1.73975
278,137,0.691062,1.79649
281,137,0.694224,1.85524
284,137,0.690013,1.90113
14,140,0.509428,1.90162
17,140,0.496672,1.87025
20,140,0.506121,1.82641
23,140,0.514011,1.77197
26,140,0.531407,1.70588
29,140,0.53075,1.63691
32,140,0.528549,1.56062
35,140,0.522322,1.4686
38,140,0.522684,1.38586
41,140,0.541258,1.29312
44,140,0.543976,1.19938
47,140,0.565586,1.10572
50,140,0.572234,0.983886
53,140,0.595831,0.875887
56,140,0.587318,0.770417
59,140,0.587538,0.643593
62,140,0.596878,0.524525
65,140,0.596805,0.389904
68,140,0.589499,0.255994
71,140,0.61659,0.136949
74,140,0.632371,0.00876899
77,140,0.655987,-0.107741
80,140,0.654231,-0.219107
83,140,0.651137,-0.350935
86,140,0.651389,-0.475846
89,140,0.660924,-0.613185
92,140,0.652815,-0.719499
95,140,0.675279,-0.842228
98,140,0.67836,-0.954479
101,140,0.685274,-1.04953
104,140,0.706371,-1.15273
107,140,0.70106,-1.26286
110,140,0.709906,-1.34437
113,140,0.723023,-1.44457
116,140,0.722307,-1.53437
119,140,0.713825,-1.60065
122,140,0.725987,-1.6731
125,140,0.70351,-1.74399
128,140,0.725492,-1.80215
131,140,0.737992,-1.85709
134,140,0.729288,-1.91544
137,140,0.738254,-1.93964
140,140,0.75201,-1.98013
143,140,0.731999,-1.97955
146,140,0.725929,-1.9815
149,140,0.747194,-2.00048
152,140,0.734582,-1.99359
155,140,0.741329,-1.99124
158,140,0.739967,-1.98295
161,140,0.739706,-1.95038
164,140,0.747352,-1.89922
167,140,0.737542,-1.88063
170,140,0.7423,-1.82324
173,140,0.719633,-1.76125
176,140,0.732514,-1.69517
179,140,0.722689,-1.61387
182,140,0.719104,-1.54562
185,140,0.715011,-1.46487
188,140,0.696973,-1.37693
191,140,0.723484,-1.27872
194,140,0.69414,-1.1998
197,140,0.685824,-1.10495
200,140,0.669449,-0.991493
203,140,0.673361,-0.87141
206,140,0.658797,-0.738639
209,140,0.652997,-0.639716
212,140,0.680461,-0.511913
215,140,0.640335,-0.377093
218,140,0.669141,-0.274138
